,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez,genename
ENSG00000171729.14,107.538203841475,-1.70764003459005,0.505087665455771,4.66221204098414e-05,0.00279612544068983,TMEM51,55092,transmembrane protein 51
ENSG00000189058.9,48.9702572045184,-1.70659002540214,0.883901512049947,0.00235313401801167,0.0462887408448037,APOD,347,apolipoprotein D
ENSG00000166171.13,627.944939432913,-1.70450403799937,0.311023284623828,3.16232648848132e-09,1.2584843144737e-06,DPCD,25911,deleted in primary ciliary dyskinesia homolog (mouse)
ENSG00000258955.2,8.95422954360343,-1.70214967545944,1.63048687336954,0.00653932246678836,0.0890880441920463,LINC00519,161342,long intergenic non-protein coding RNA 519
ENSG00000147684.9,6429.77243737825,-1.69994928052415,0.303954638421016,1.85881356159669e-09,8.36223648775694e-07,NDUFB9,4715,NADH:ubiquinone oxidoreductase subunit B9
ENSG00000129235.11,1529.32988368782,-1.68798861903156,0.377337297746599,5.54834178558886e-07,8.76468587106687e-05,TXNDC17,84817,thioredoxin domain containing 17
ENSG00000089723.10,92.0307457719312,-1.68051161615798,0.953781408631219,0.00310264043562242,0.0554935533057652,OTUB2,78990,"OTU deubiquitinase, ubiquitin aldehyde binding 2"
ENSG00000131469.14,9015.85291599405,-1.68034296265309,0.431853663093139,7.0267457485929e-06,0.000655006650997214,RPL27,6155,ribosomal protein L27
ENSG00000132432.14,1655.0937946404,-1.67775258180478,0.478445713861715,3.05354404716572e-05,0.00199337667230434,SEC61G,23480,SEC61 translocon gamma subunit
ENSG00000100300.18,252.374619176758,-1.6751695796137,0.520136839296027,8.17946247179542e-05,0.00431800500998302,TSPO,706,translocator protein
ENSG00000176102.13,613.57950153515,-1.67081624598659,0.512448488993527,7.272831743798e-05,0.00396063105542515,CSTF3,1479,cleavage stimulation factor subunit 3
ENSG00000108826.16,1863.20808424255,-1.66925557728571,0.31260058850155,7.17690828488982e-09,2.4753156674585e-06,MRPL27,51264,mitochondrial ribosomal protein L27
ENSG00000116120.11,2068.74000932413,-1.66841525226425,0.29949316514181,2.00668365579965e-09,8.65131491106623e-07,FARSB,10056,phenylalanyl-tRNA synthetase subunit beta
ENSG00000174695.10,3014.76092187525,-1.65971061597631,0.301941058208197,3.13370160682722e-09,1.2584843144737e-06,TMEM167A,153339,transmembrane protein 167A
ENSG00000168028.14,16672.0769547618,-1.65743889901191,0.565906412942245,0.000211979471361517,0.00880864092440808,RPSA,3921,ribosomal protein SA
ENSG00000125740.14,24.0995399879736,-1.65659704138041,0.72183039051824,0.00117050638642803,0.0292895515849356,FOSB,2354,"FosB proto-oncogene, AP-1 transcription factor subunit"
ENSG00000273155.1,59.1794494147988,-1.65623640530557,0.738591421927346,0.0012788031005366,0.0310605062940192,NA,NA,NA
ENSG00000135930.14,3859.6917304385,-1.65596292061483,0.259723128975522,1.5004063208012e-11,1.19420801548693e-08,EIF4E2,9470,eukaryotic translation initiation factor 4E family member 2
ENSG00000010270.13,1093.85202953427,-1.64629330943349,0.316429197575033,1.54939268600992e-08,4.78554212601332e-06,STARD3NL,83930,STARD3 N-terminal like
ENSG00000186106.11,314.946045956557,-1.64557285136345,0.421469907669345,7.06183012291635e-06,0.000655325168446776,ANKRD46,157567,ankyrin repeat domain 46
ENSG00000102265.12,26574.7605012891,-1.6376021955069,0.69032317248699,0.000955849535253783,0.02572217201891,TIMP1,7076,TIMP metallopeptidase inhibitor 1
ENSG00000284753.1,105.58253605843,-1.63418423342679,0.620467650657967,0.000497838656962427,0.0160221977716648,EEF1AKMT4,110599564,EEF1A lysine methyltransferase 4
ENSG00000040275.17,444.685235944753,-1.62783860541,0.53430509211885,0.000148929043077106,0.00678840884898156,SPDL1,54908,spindle apparatus coiled-coil protein 1
ENSG00000173020.11,185.196958600495,-1.62652181422528,1.00207266048867,0.00356375835468777,0.0605985336005823,GRK2,156,G protein-coupled receptor kinase 2
ENSG00000197747.9,5009.72144515115,-1.62611944477051,0.929530392147718,0.00337396488627738,0.0587220932164947,S100A10,6281,S100 calcium binding protein A10
ENSG00000166226.13,9492.43639362685,-1.62518251639559,0.254486935416908,1.45673505324254e-11,1.19420801548693e-08,CCT2,10576,chaperonin containing TCP1 subunit 2
ENSG00000216740.2,18.2598804748219,-1.61872602686734,0.971498392711319,0.004571647644917,0.0713466639245191,NA,NA,NA
ENSG00000145358.6,212.562039601398,-1.61648434439397,0.583128326313029,0.000338673657187721,0.0123172454513931,DDIT4L,115265,DNA damage inducible transcript 4 like
ENSG00000164008.16,99.5948973985248,-1.61346661172314,1.13526561016317,0.00432163673316164,0.0683521484798948,C1orf50,79078,chromosome 1 open reading frame 50
ENSG00000242512.9,15.4994552710879,-1.61044708915849,2.63953852626208,0.00730094536270934,0.0964172069788814,LINC01206,100996490,long intergenic non-protein coding RNA 1206
ENSG00000120509.10,2473.03807698305,-1.58766051856488,0.295321393173174,6.32860544982219e-09,2.29309359558674e-06,PDZD11,51248,PDZ domain containing 11
ENSG00000116299.17,76.6263201760665,-1.5874231654874,0.909496968068019,0.00333474414631464,0.0583340620150763,KIAA1324,57535,KIAA1324
ENSG00000176422.14,435.380425290083,-1.5851544503312,0.327545720618259,1.035046639587e-07,2.18563828159321e-05,SPRYD4,283377,SPRY domain containing 4
ENSG00000110852.4,334.45869015349,-1.5809758974099,0.431257724755503,1.81037479980258e-05,0.00132635486552193,CLEC2B,9976,C-type lectin domain family 2 member B
ENSG00000175110.11,1428.92866444347,-1.57978129040684,0.241821137164629,5.55893994759113e-12,5.47793825121194e-09,MRPS22,56945,mitochondrial ribosomal protein S22
ENSG00000125743.10,4237.15613631951,-1.57798238805248,0.381553630300586,2.75449833970696e-06,0.000309791242618999,SNRPD2,6633,small nuclear ribonucleoprotein D2 polypeptide
ENSG00000109971.14,52718.2614647908,-1.57714790237652,0.232101789055662,9.46493884085765e-13,1.39905317409077e-09,HSPA8,3312,heat shock protein family A (Hsp70) member 8
ENSG00000119661.15,695.007384550826,-1.57550087046955,0.565410879886108,0.000333357757075779,0.012274920684922,DNAL1,83544,dynein axonemal light chain 1
ENSG00000158042.9,2164.23464931649,-1.57545117425216,0.505772308565954,0.000124149810447737,0.00590777150807056,MRPL17,63875,mitochondrial ribosomal protein L17
ENSG00000180992.7,1389.29772401345,-1.57543164609097,0.336486440210024,2.33114380216521e-07,4.12313588393222e-05,MRPL14,64928,mitochondrial ribosomal protein L14
ENSG00000130513.6,676.04132245391,-1.57436648708747,0.681516172307625,0.00115722636998054,0.0291324375661933,GDF15,9518,growth differentiation factor 15
ENSG00000160588.10,12.9373675105136,-1.573870901235,1.01834868426661,0.00450713068070425,0.0705526189912964,MPZL3,196264,myelin protein zero like 3
ENSG00000264772.6,970.687543439775,-1.57138806862646,0.786914956243388,0.00224896951033156,0.0450970688437997,NA,NA,NA
ENSG00000167553.15,11090.9402841599,-1.57084522623003,0.276277739371052,1.1053899994798e-09,5.08332014427443e-07,TUBA1C,84790,tubulin alpha 1c
ENSG00000042753.11,825.229655789455,-1.56620218013031,0.460211809997018,4.80015588290187e-05,0.00284625862007941,AP2S1,1175,adaptor related protein complex 2 subunit sigma 1
ENSG00000169976.7,1679.19667645142,-1.56479332186299,0.339791224612759,3.42326274428284e-07,5.62230152620548e-05,SF3B5,83443,splicing factor 3b subunit 5
ENSG00000260027.5,75.9636325285347,-1.5614359991158,0.852805027670581,0.00303560804905658,0.0548157704774667,HOXB7,3217,homeobox B7
ENSG00000221983.8,5570.24441079799,-1.55784092876064,0.336401714771802,2.9576842468712e-07,5.09909431437073e-05,UBA52,7311,ubiquitin A-52 residue ribosomal protein fusion product 1
ENSG00000155368.16,2210.68104160496,-1.55773733878556,0.515860252559747,0.000171355027472663,0.00750265354219769,DBI,1622,"diazepam binding inhibitor, acyl-CoA binding protein"
ENSG00000141682.11,1158.85194964874,-1.55638539639015,0.793532349128018,0.00247253451632303,0.048043783362243,PMAIP1,5366,phorbol-12-myristate-13-acetate-induced protein 1
ENSG00000169908.12,6633.70690732302,-1.55085966917569,0.756418298818142,0.00210555510679933,0.0432047527010304,TM4SF1,4071,transmembrane 4 L six family member 1
ENSG00000205155.8,1207.96683615997,-1.55008972561343,0.42105383237872,1.82345180305474e-05,0.00132867998635264,PSENEN,55851,"presenilin enhancer, gamma-secretase subunit"
ENSG00000152952.12,3317.09909198188,-1.55003945082427,0.363630964000414,1.61375402966631e-06,0.000210031609370533,PLOD2,5352,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
ENSG00000084623.11,12667.0668230026,-1.54997215545508,0.359747434946012,1.3076982552992e-06,0.000176872599314782,EIF3I,8668,eukaryotic translation initiation factor 3 subunit I
ENSG00000164182.11,571.691604325267,-1.54640316338166,0.319037437499413,1.05520039384897e-07,2.20568858083944e-05,NDUFAF2,91942,NADH:ubiquinone oxidoreductase complex assembly factor 2
ENSG00000110328.6,145.849606457393,-1.53939399511854,0.518706820246283,0.000202129311162202,0.00849264881518715,GALNT18,374378,polypeptide N-acetylgalactosaminyltransferase 18
ENSG00000228205.1,34.262679569423,-1.53866162315217,0.621746816963022,0.000842419971988536,0.0237266105365168,NA,NA,NA
ENSG00000197728.11,1888.53823538197,-1.53810064603101,0.378277408717671,3.4103731535332e-06,0.000360072765506204,RPS26,6231,ribosomal protein S26
ENSG00000185015.8,26.8433743172893,-1.53503295925569,0.667934259880064,0.00118194393568368,0.0295400335809638,CA13,377677,carbonic anhydrase 13
ENSG00000163468.15,9423.60101033081,-1.53442050706187,0.278195024304178,3.00249316856811e-09,1.24267187260697e-06,CCT3,7203,chaperonin containing TCP1 subunit 3
ENSG00000171421.13,1242.18619028813,-1.53028096933968,0.583482313159466,0.000551953170224751,0.0173325021314583,MRPL36,64979,mitochondrial ribosomal protein L36
ENSG00000110442.12,1650.45950312888,-1.5299774999816,0.577076271079323,0.000510095019389125,0.0163657462499822,COMMD9,29099,COMM domain containing 9
ENSG00000279094.3,34.9497010733422,-1.52600774333482,0.442327518610593,4.16280915535747e-05,0.00257149769137216,LINC01670,105379487,long intergenic non-protein coding RNA 1670
ENSG00000006451.8,1427.56701796821,-1.52418418893629,1.07242820360298,0.00571821701419545,0.0810498512957264,RALA,5898,RAS like proto-oncogene A
ENSG00000140830.9,191.047907720585,-1.52367438995182,0.416378544792494,1.94028664149282e-05,0.00139417679718932,TXNL4B,54957,thioredoxin like 4B
ENSG00000173660.12,3115.51337930215,-1.52337358817637,0.393889894846213,8.60083122707889e-06,0.00074470962934381,UQCRH,7388,ubiquinol-cytochrome c reductase hinge protein
ENSG00000147041.12,290.297151345915,-1.52240772347081,0.568319452393305,0.000467093149036342,0.0153401943425805,SYTL5,94122,synaptotagmin like 5
ENSG00000103494.14,272.231147919081,-1.51914728472569,0.308539029761649,7.16211583629156e-08,1.61100896865454e-05,RPGRIP1L,23322,RPGRIP1 like
ENSG00000138107.13,3743.36648125078,-1.51663136729381,0.437678750073739,3.97887415566863e-05,0.00247263729061281,ACTR1A,10121,actin related protein 1A
ENSG00000143947.13,10730.4134979396,-1.51000970880353,0.615085247951201,0.000873210371421093,0.0241580420136205,RPS27A,6233,ribosomal protein S27a
ENSG00000164405.11,2390.43860156093,-1.50868559629602,0.483342248485847,0.000128842977886486,0.00603229996466727,UQCRQ,27089,ubiquinol-cytochrome c reductase complex III subunit VII
ENSG00000189159.16,1328.65423967689,-1.50715358703308,0.279568346638878,6.16654795399351e-09,2.2787597028561e-06,JPT1,51155,Jupiter microtubule associated homolog 1
ENSG00000149100.13,6250.18682340627,-1.50498127672648,0.257383688946061,4.6869288104832e-10,2.58557140439504e-07,EIF3M,10480,eukaryotic translation initiation factor 3 subunit M
ENSG00000182117.5,2486.73066179088,-1.50420542169746,0.319210579931665,2.08002586270429e-07,3.84321921453594e-05,NOP10,55505,NOP10 ribonucleoprotein
ENSG00000172590.18,430.438733984807,-1.50101371346001,0.426587942295792,3.37204233401096e-05,0.00216711316956593,MRPL52,122704,mitochondrial ribosomal protein L52
ENSG00000180011.7,400.251931377149,-1.50018858072354,0.285666268177312,1.31717636986296e-08,4.12994663605213e-06,ZADH2,284273,zinc binding alcohol dehydrogenase domain containing 2
ENSG00000103876.12,1132.66721667735,-1.49563418365342,0.375091334276308,5.49753332694829e-06,0.000541742641275562,FAH,2184,fumarylacetoacetate hydrolase
ENSG00000151247.12,2677.83027048526,-1.49345522623459,0.436135719501787,4.70077355749335e-05,0.00279612544068983,EIF4E,1977,eukaryotic translation initiation factor 4E
ENSG00000163564.15,6.81677582052623,-1.48826449608303,1.27223436728587,0.00728611078567154,0.0963886097450928,PYHIN1,149628,pyrin and HIN domain family member 1
ENSG00000143106.13,6234.08773255418,-1.48578059480246,0.375047085930894,6.05116169644834e-06,0.000579734908084732,PSMA5,5686,proteasome 20S subunit alpha 5
ENSG00000117481.10,515.866629956812,-1.48264319756701,0.253789995902708,4.74783576722777e-10,2.58557140439504e-07,NSUN4,387338,NOP2/Sun RNA methyltransferase 4
ENSG00000144713.13,12643.518160189,-1.48183357004551,0.536190038523352,0.000392065597988872,0.0137748819775581,RPL32,6161,ribosomal protein L32
ENSG00000213719.8,6640.5802696753,-1.48102529535285,0.284096635534056,1.89951836788885e-08,5.24909702984076e-06,CLIC1,1192,chloride intracellular channel 1
ENSG00000183621.15,234.282330000053,-1.48015502074082,0.541035866015021,0.000422697707849575,0.0144583576301473,ZNF438,220929,zinc finger protein 438
ENSG00000184076.13,2267.0378433471,-1.47903585404168,0.366060778536644,4.49551303690343e-06,0.000451602654299416,UQCR10,29796,"ubiquinol-cytochrome c reductase, complex III subunit X"
ENSG00000122873.12,2106.86425097246,-1.4760990886458,0.310106896862633,1.67305881976997e-07,3.18082069706669e-05,CISD1,55847,CDGSH iron sulfur domain 1
ENSG00000142676.14,10132.2547648497,-1.47593740854417,0.339657139528245,1.18144299631221e-06,0.000160847245826874,RPL11,6135,ribosomal protein L11
ENSG00000169020.10,939.650765445137,-1.47518288661472,0.603857732541178,0.000924698966982644,0.0252117528626335,ATP5ME,521,ATP synthase membrane subunit e
ENSG00000163597.15,2597.79511872436,-1.47117938332644,0.389408552210881,1.27954428824093e-05,0.00102631354654487,SNHG16,100507246,small nucleolar RNA host gene 16
ENSG00000132334.16,89.1231405242458,-1.4709616231276,1.091986798422,0.00624280285270358,0.0864137540025739,PTPRE,5791,protein tyrosine phosphatase receptor type E
ENSG00000134001.14,3899.54677130672,-1.46577512051538,0.622281497991558,0.00114834935832452,0.0290158017352475,EIF2S1,1965,eukaryotic translation initiation factor 2 subunit alpha
ENSG00000110700.7,9526.25678202468,-1.4632678541203,0.354024234391512,3.40285936495558e-06,0.000360072765506204,RPS13,6207,ribosomal protein S13
ENSG00000159199.14,1921.94175867372,-1.46232447561145,0.503346061115527,0.000267214672274077,0.0106103363945576,ATP5MC1,516,ATP synthase membrane subunit c locus 1
ENSG00000113068.10,5045.13152826818,-1.46198176265792,0.303975632458206,1.42703234373509e-07,2.81247688773848e-05,PFDN1,5201,prefoldin subunit 1
ENSG00000134333.14,39269.6515668137,-1.46115246333533,0.602012336659569,0.000973435065664314,0.0260600387431511,LDHA,3939,lactate dehydrogenase A
ENSG00000109519.13,2115.49044943104,-1.46094520306281,0.222401809998558,4.80249186296778e-12,4.96913833061276e-09,GRPEL1,80273,"GrpE like 1, mitochondrial"
ENSG00000106028.11,2760.3736523529,-1.45997620504865,0.391336211454566,1.55829829233034e-05,0.00120730173690564,SSBP1,6742,single stranded DNA binding protein 1
ENSG00000119013.9,1031.9069007239,-1.45467184539645,0.391654886307621,1.66577555304123e-05,0.00125808610564362,NDUFB3,4709,NADH:ubiquinone oxidoreductase subunit B3
ENSG00000007520.4,115.369847954503,-1.45206741687185,0.704513374765298,0.00235039468511583,0.0462887408448037,TSR3,115939,TSR3 ribosome maturation factor
ENSG00000135912.11,174.619003389698,-1.45191485689057,0.424526557779979,4.70209555117454e-05,0.00279612544068983,TTLL4,9654,tubulin tyrosine ligase like 4
ENSG00000167034.10,84.2359542546497,-1.45012870804081,0.576060746886125,0.000795752645866744,0.0227135244876778,NKX3-1,4824,NK3 homeobox 1
ENSG00000160326.14,82.9033080394708,-1.4494529083434,0.885416052713552,0.00464001676699624,0.0718178810592521,SLC2A6,11182,solute carrier family 2 member 6
ENSG00000159479.17,2376.15558090862,-1.4468360495256,0.315194695989597,3.8794347328311e-07,6.27195487196928e-05,MED8,112950,mediator complex subunit 8
ENSG00000142534.7,11555.2325955681,-1.44567877427955,0.68320706882132,0.00200867796523831,0.0420046090982281,RPS11,6205,ribosomal protein S11
ENSG00000163479.14,8771.66920258559,-1.44266478491405,0.318836602669585,5.3284516569019e-07,8.48207527599446e-05,SSR2,6746,signal sequence receptor subunit 2
ENSG00000072506.13,497.84760572753,-1.44176307649974,0.335044607806371,1.80218948611874e-06,0.000232010888639305,HSD17B10,3028,hydroxysteroid 17-beta dehydrogenase 10
ENSG00000231500.7,19718.8827284143,-1.44151440942203,0.440890205369443,8.39817951962147e-05,0.00440824569370975,RPS18,6222,ribosomal protein S18
ENSG00000100804.19,14341.2652741257,-1.43930341094108,0.284847115573615,4.61197817588872e-08,1.12282678084519e-05,PSMB5,5693,proteasome 20S subunit beta 5
ENSG00000005194.15,3055.4174525317,-1.43530078945883,0.345362905346084,2.78783268678625e-06,0.000311845457407323,CIAPIN1,57019,cytokine induced apoptosis inhibitor 1
ENSG00000163682.16,13649.3096615417,-1.43368403593926,0.449666755468142,0.000110971763976525,0.00541615491445803,RPL9,6133,ribosomal protein L9
ENSG00000286156.1,97.499465920807,-1.43295766104616,0.281502575034534,3.22020840005928e-08,8.32987407885334e-06,NA,NA,NA
ENSG00000123505.18,2274.11013713473,-1.43229836318084,0.26409344619297,5.46281088876036e-09,2.05540742785467e-06,AMD1,262,adenosylmethionine decarboxylase 1
ENSG00000116288.13,5554.09087553871,-1.43123913856515,0.278561829246861,2.30973106924612e-08,6.28915457197094e-06,PARK7,11315,Parkinsonism associated deglycase
